Unnamed: 0,premise,hypothesis,label,reviwers_output,confuse_sentence,low_quality,index,readable_label,negated_part
6667.0,O artista está fora do estúdio.,O artista está no estúdio.,0,Contradiction,OK,N,,,
6668.0,A mulher descendo a escada está vestida com um elegante vestido de gala vermelho com uma fenda na perna,A mulher está usando um simples vestido azul enquanto desce a escada,0,Contradiction,OK,N,,,
6669.0,Uma mulher embriagada está alimentando delicadamente um pássaro,Uma mulher está dançando na rua,2,Neutral,OK,N,,,
6670.0,Uma pequena garota está balançando em um balanço,A garota está em um parque infantil,2,Neutral,OK,N,,,
6671.0,O homem está procurando por uma receita para o jantar de Réveillon,O homem está pesquisando receitas online.,2,Neutral,OK,N,,,
6672.0,Um peixe é iluminado por refletores no aquário diante de uma arquibancada cheia de espectadores,Os espectadores estão observando um peixe iluminado,1,Entailment,OK,N,,,
6673.0,Duas onças pardas estão caminhando à noite em uma estrada de terra,Há duas onças pardas se movendo à noite em uma via de terra,1,Entailment,OK,N,,,
6674.0,A raposa vermelha está caçando para alimentar seus filhotes.,A raposa vermelha não está caçando.,0,Contradiction,OK,N,,,
6675.0,Um caminhão de bombeiros está estacionado em frente a um hospital com bombeiros usando mangueiras para apagar um incêndio,Um veículo de resgate firetruck está parado em frente a um edifício de cuidados de saúde enquanto bombeiros usam mangueiras para combater um incêndio,1,Entailment,OK,N,,,
6676.0,Um gato preto está agilmente escalando a árvore e capturando um pássaro com suas garras,Um gato preto está descansando ao pé da árvore.,0,Contradiction,OK,N,,,
6677.0,O post apresenta diferentes formas de utilizar o algodão,O post não fornece nenhuma maneira de usar o algodão,0,Contradiction,OK,N,,,
6678.0,"Uma aeronave está em voo, com a serra visível à esquerda",A aeronave está pousada no aeroporto,0,Contradiction,OK,N,,,
6679.0,O gato está deitado na sacada aproveitando o sol,O gato branco está descansando ao sol na varanda.,2,Neutral,OK,N,,,
6680.0,A lagoa reflete o céu alaranjado,Há patos nadando na lagoa.,2,Neutral,OK,N,,,
6681.0,Os alunos adoraram a oficina de teatro,Os alunos odiaram a oficina de teatro.,0,Contradiction,OK,N,,,
6682.0,Peças de lego coloridas foram usadas para recriar uma cena de parque com um carrinho,As peças de lego foram usadas para montar uma cena de escola.,0,Contradiction,OK,N,,,
6683.0,Um estudo afirma que fumar cigarro pode causar a queda dos seios,Fumar cigarro não tem nenhuma relação com a queda dos seios.,0,Contradiction,OK,N,,,
6684.0,"Uma vendedora segura um peixe atrás de um balcão cheio de postas, peixes e frutos do mar",O balcão da vendedora é coberto de gelo para manter os peixes frescos.,2,Neutral,OK,N,,,
6685.0,Uma mulher está cantando uma música com a ajuda de um microfone,Uma música está sendo executada por uma mulher.,1,Entailment,OK,N,,,
6686.0,"O prato de alumínio está cheio de feijão cozido, banana da terra, maxixe e jiló",O prato foi servido por uma chef de cozinha profissional,2,Neutral,OK,N,,,
6687.0,O cavalo e o dono estão dentro do banco,O dono levou o cavalo para dentro de um estabelecimento financeiro,1,Entailment,OK,N,,,
6688.0,Três mãos estão colocando sombras sobre cofre,O cofre está completamente iluminado.,0,Contradiction,OK,N,,,
6689.0,Uma mulher está caminhando a pé,A mulher está carregando uma bolsa vermelha enquanto caminha,2,Neutral,OK,N,,,
6690.0,Uma folha de tecido está sendo costurada pela mulher,O tecido é de cor vermelha.,2,Disagreement,OK,S,,,
6691.0,Duas mãos femininas estão segurando um estojo duplo com maquiagem,Duas mãos femininas estão aplicando maquiagem do estojo.,2,Neutral,OK,N,,,
6692.0,Há um lindo jardim no quintal da casa,A casa possui um jardim no quintal,1,Entailment,OK,N,,,
6693.0,Um garoto está escovando a crina de um jovem cavalo,O jovem cavalo está tendo sua crina escovada por um garoto,1,Entailment,OK,N,,,
6694.0,Três mulheres estão posando e um auditório está repleto de pessoas,As mulheres estão posando para uma foto em grupo,2,Neutral,OK,N,,,
6695.0,Um homem de terno preto carregando uma guitarra,Um homem de terno preto está andando em uma rua movimentada,2,Neutral,OK,N,,,
6696.0,Alguém está expressando orgulho e satisfação com um trabalho bem feito,A pessoa está descontente com o trabalho realizado.,0,Contradiction,OK,N,,,
6697.0,"O centro nacional de remo foi devastado por uma explosão, resultando em remos acumulados uns sobre os outros",O centro nacional de remo não sofreu nenhum dano.,0,Contradiction,OK,N,,,
6698.0,Duas garrafas de vinho estão posicionadas em frente à tela de um computador,Não há garrafas de vinho perto do computador,0,Contradiction,OK,N,,,
6699.0,Dicas são fornecidas sobre como praticar o autocuidado durante um período único e desafiador,Recomendações sobre como praticar o autocuidado em tempos difíceis e incomuns estão sendo dadas,1,Entailment,OK,N,,,
6700.0,Uma modelo aplica o batom nude e posa para uma foto,A modelo está se preparando para uma sessão de fotos.,1,Disagreement,OK,S,,,
6701.0,Um ponto do deslizamento foi identificado,O deslizamento ocorreu após uma chuva forte.,2,Neutral,OK,N,,,
6702.0,Vários pacotes de pães de forma de diferentes sabores e tamanhos estão dispostos em uma bancada,Algumas pessoas estão comprando pães de forma na bancada,2,Neutral,OK,N,,,
6703.0,Um homem está assando pães,Um homem está preparando pães para cozinhar.,1,Entailment,OK,N,,,
6704.0,"Quatro niguiris de pimentão estão enfileirados, cobertos com molho pesto e erva comestível",Os niguiris são servidos em um prato de porcelana branca.,2,Neutral,OK,N,,,
6705.0,Estou segurando uma vasilha de pães de queijo e meu sobrinho expressa sua aprovação,Meu sobrinho não expressa sua aprovação por pães de queijo,0,Contradiction,OK,N,,,
6706.0,Um casal de anões está sorrindo,O casal de anões está vestido de vermelho.,2,Neutral,OK,N,,,
6707.0,Versos são escritos em uma página de livro,A página do livro está em branco,0,Contradiction,OK,N,,,
6708.0,A nutricionista discute ao microfone a possibilidade do chá verde contribuir para a perda de gordura abdominal,O público está anotando as dicas da nutricionista.,2,Neutral,OK,N,,,
6709.0,Alguém está posando ao ar livre vestindo uma camisa estampada de mangas longas com detalhes em sino nos punhos decorados com renda,Uma pessoa está usando uma camisa de mangas longas,1,Entailment,OK,N,,,
6710.0,Uma mulher está com uma bola de chiclete na frente do rosto,A mulher está prestes a estourar uma bola de chiclete.,1,Entailment,OK,N,,,
6711.0,O cão está brincando com uma bola vermelha no jardim,Existe um cão brincando com uma bola no jardim.,1,Entailment,OK,N,,,
6712.0,"O cachorro está no colo do narrador, recebendo carinho enquanto é observado",O cachorro gosta de brincar com sua bola favorita,2,Neutral,OK,N,,,
6713.0,Uma mulher está dançando fervorosamente,A mulher dança salsa.,2,Neutral,OK,N,,,
6714.0,Uma mulher mascarada levanta um cartaz declarando que sua mesa está livre de Covid-19,A mulher mascarada está afirmando que sua mesa está contaminada com Covid-19,0,Contradiction,OK,N,,,
6715.0,A torcida celebra a vitória do seu time de virada,O time adversário jogou muito bem,2,Neutral,OK,N,,,
6716.0,Um homem está lavando seu rosto,O rosto do homem está sendo limpo.,1,Entailment,OK,N,,,
6717.0,"Várias mulheres, principalmente vestindo camisas cor de rosa, estão dançando",As mulheres estão sentadas e quietas,0,Contradiction,OK,N,,,
6718.0,O jovem empreendedor oferece seus serviços a uma grande corporação,O empreendedor jovem está esperando por uma resposta positiva da corporação.,2,Neutral,OK,N,,,
6719.0,O país vem enfrentando diversos fenômenos climáticos,Há uma série de eventos climáticos ocorrendo no país,1,Entailment,OK,N,,,
6720.0,A loja física terá novos horários e condições de funcionamento a partir do mês que vem,A loja online terá novos horários e condições de funcionamento a partir do mês que vem,2,Neutral,OK,N,,,
6721.0,A massagista usa óleo com um aroma relaxante,A massagista está realizando a massagem sem o uso de qualquer produto,0,Contradiction,OK,N,,,
6722.0,Três garotos estão construindo castelos e se divertindo em um playground fechado,Os três garotos estão destruindo castelos no playground aberto,0,Contradiction,OK,N,,,
6723.0,O presidente está cumprimentando seus eleitores,O presidente está interagindo com pessoas que votaram nele,1,Entailment,OK,N,,,
6724.0,Uma viatura militar está presente com quatro profissionais de segurança pública,Uma viatura militar está estacionada próximo a um supermercado,2,Neutral,OK,N,,,
6725.0,A praia é o destino de muitos neste feriado,Há uma venda de sorvetes na praia.,2,Neutral,OK,N,,,
6726.0,Três adolescentes e um idoso encontram-se sentados ao pé de um tronco caído,"Três adolescentes e um idoso estão sentados perto do tronco, observando o pôr do sol.",2,Neutral,OK,N,,,
6727.0,Uma pessoa está realizando uma prova,A pessoa que está fazendo a prova estudou bastante para ela.,2,Neutral,OK,N,,,
6728.0,Não existe nenhuma mulher indicando uma casa,Existe um homem indicando uma casa.,2,Neutral,OK,N,,,
6729.0,O e-mail avisa que são os últimos dias para se inscrever no concurso,O prazo para inscrição no concurso está acabando,1,Entailment,OK,N,,,
6730.0,Pessoas estão tirando fotos do ator famoso,O ator famoso está vestindo um terno preto,2,Neutral,OK,N,,,
6731.0,O bando de amigos não está de pé em um mirante com um pôr do sol deslumbrante ao fundo,O grupo de amigos está de pé observando um belo pôr do sol de um mirante,0,Contradiction,OK,N,,,
6732.0,Uma criança está rodopiando na praça sem parar,A criança está parada na praça,0,Contradiction,OK,N,,,
6733.0,Alunos estão em uma sala de aula com mesas distanciadas para prevenir a propagação da Covid-19,As mesas na sala de aula estão distanciadas,1,Entailment,OK,N,,,
6734.0,A família organizou suas fotos na parede em forma de árvore de Natal,A família não tem fotografias na parede,0,Contradiction,OK,N,,,
6735.0,Uma criança está brincando ao sol em uma tarde de primavera,A criança está brincando com uma bola de futebol,2,Neutral,OK,N,,,
6736.0,O mascote está animando a torcida,O mascote está incentivando as pessoas na arquibancada,1,Entailment,OK,N,,,
6737.0,Duas garrafas de vinho branco estão posicionadas na mesa a diferentes distâncias,As garrafas de vinho branco são de uma vinícola francesa,2,Neutral,OK,N,,,
6738.0,A menina está desenhando um retrato com lápis coloridos,A menina está pintando um retrato com tintas a óleo,0,Contradiction,OK,N,,,
6739.0,Um homem está sendo perseguido por um drone que ilumina o local com luz azul,O homem está correndo com um drone que possui luz azul o seguindo,1,Entailment,OK,N,,,
6740.0,Não existe um homem cortando legumes na tábua,Uma mulher está cortando frutas na tábua,2,Neutral,OK,N,,,
6741.0,Seis pincéis estão dispostos lado a lado na bancada,Os pincéis na bancada são usados para pintura.,2,Neutral,OK,N,,,
6742.0,O menino está caminhando a pé pela trilha do parque,Um garoto está fazendo uma caminhada em um parque,1,Entailment,OK,N,,,
6743.0,Um pássaro está sendo alimentado.,Alguém está dando comida a um pássaro.,1,Entailment,OK,N,,,
6744.0,Um bebê está despertando,O bebê estava dormindo anteriormente.,1,Entailment,OK,N,,,
6745.0,"Um homem de olhos castanhos está de frente para um tonômetro, com uma luz azul incidindo sobre seu olho direito",Alguém está fazendo um exame de vista.,1,Entailment,OK,N,,,
6746.0,Ela está sorrindo e olhando diretamente para a câmera,A mulher está contente.,1,Entailment,OK,N,,,
6747.0,"Uma festa está decorada com balões cor de rosa, mesas de ferro e painéis coloridos",A festa não está decorada com balões,0,Contradiction,OK,N,,,
6748.0,Não há ninguém correndo livremente em um campo florido,O campo florido está vazio de pessoas correndo.,1,Confusing,H,S,,,
6749.0,"Não existe um único skatista voando sobre a rampa, com a luz da lua filtrada através das rodas do skate",Um skatista está realizando uma manobra sob a luz da lua.,0,Contradiction,OK,N,,,
6750.0,O homem está sentindo frio,O homem está desconfortável com a temperatura.,1,Entailment,OK,N,,,
6751.0,A mulher admira seu par de sapatos femininos pretos de salto alto,A mulher está apreciando seus sapatos de salto alto pretos,1,Entailment,OK,N,,,
6752.0,Um gato preto e um gato branco estão descansando melancolicamente no telhado,"Dois gatos, um preto e um branco, estão repousando em um telhado",1,Entailment,OK,N,,,
6753.0,"Dois indivíduos estão transportando mochilas vibrantes e sacos de dormir, caminhando perto de uma torre de escritórios",Dois indivíduos com mochilas e sacos de dormir estão a pé perto de um prédio comercial.,1,Entailment,OK,N,,,
6754.0,Os deputados discutem a reforma tributária,Há um debate entre os deputados sobre a reforma tributária,1,Entailment,OK,N,,,
6755.0,"Um garoto, ainda na flor da idade, está empinando pipa em um campo aberto e ventoso",O garoto sonha em se tornar campeão de empinar pipas.,2,Disagreement,OK,S,,,
6756.0,O gato branco tem olhos azuis.,O gato tem olhos verdes.,0,Contradiction,OK,N,,,
6757.0,Um louva-a-deus gigante é apresentado na exposição,Há um inseto grande na exposição.,1,Entailment,OK,N,,,
6758.0,Uma mulher está dançando e tocando um tamborim,Uma mulher está sentada e tocando um piano,0,Contradiction,OK,N,,,
6759.0,"Todos os voluntários se reúnem na praça, acenando e sorrindo, antes de iniciar a ação de entrega",Os voluntários estão tristes e não estão na praça,0,Contradiction,OK,N,,,
6760.0,Uma mulher está cantando uma música com a ajuda de um microfone,Uma mulher está dançando ao som da música.,2,Neutral,OK,N,,,
6761.0,Uma mulher está plantando flores no jardim enquanto se diverte alegremente com seu gato,A mulher tem um cão.,2,Neutral,OK,N,,,
6762.0,"Uma garota, que é infantil, está correndo no parque com os cabelos ao vento e os olhos brilhando",Uma menina está correndo ao ar livre com os cabelos soprados pelo vento,1,Entailment,OK,N,,,
6763.0,A mulher está cantando apaixonadamente,A mulher está em silêncio,0,Contradiction,OK,N,,,
6764.0,Não existe nenhuma mulher cantando em línguas estrangeiras no chão,Uma mulher está cantando em francês no chão,0,Contradiction,OK,N,,,
6765.0,Uma mulher loira segura um mapa,Uma pessoa está segurando um mapa,1,Entailment,OK,N,,,
6766.0,Uma mulher toca violino em uma orquestra sinfônica,A orquestra sinfônica está em turnê pela América do Sul,2,Neutral,OK,N,,,
