,Unnamed: 0,premise,hypothesis,label,reviwers_output,confuse_sentence,low_quality,index,readable_label,negated_part,predicted_label
2249,,"Atletas se preparam para uma corrida, alongando-se sob a orientação de uma instrutora",Os atletas não estão em uma pista de corrida.,2,,,,439.0,neutral,hypothesis,0
2250,,"O caminhão de bombeiros, que é vermelho, está acelerando pela rua",O caminhão de bombeiros não tem uma sirene barulhenta,2,,,,440.0,neutral,hypothesis,0
2251,,"Um mini hambúrguer artesanal de carne bovina é servido espetado por um palito gourmet, acompanhado de tomate cereja e alface americana",O mini hambúrguer não é servido com um molho especial,2,,,,444.0,neutral,hypothesis,0
2252,,A vacinação está sendo realizada pelo sistema drive thru,As pessoas não estão levando seus pets para vacinar no sistema drive thru,2,,,,446.0,neutral,hypothesis,0
2253,,A janela da sala de estar está fechada.,A televisão na sala de estar não está ligada.,2,,,,447.0,neutral,hypothesis,2
2254,,"Um pacote de massa de pastel fresca, sem glúten e sem leite, está sobre uma mesa",A receita para a massa do pastel não é antiga e não foi passada de geração em geração.,2,,,,448.0,neutral,hypothesis,2
2255,,"A bebida é um milkshake, adornado com chantilly, uma cereja e dois tubetes",O milkshake não é feito de chocolate,2,,,,449.0,neutral,hypothesis,2
2256,,Um empreendedor rural está transferindo grãos de uma mão para a outra,O empreendedor rural não está usando botas de borracha.,2,,,,454.0,neutral,hypothesis,0
2257,,O treinador e dois jogadores comemoram abraçados após marcarem o gol da vitória,O treinador e dois jogadores não estão usando uniformes azuis,2,,,,459.0,neutral,hypothesis,0
2258,,Uma mulher está parada diante de um espelho,Uma mulher não está parada diante de uma janela,2,,,,462.0,neutral,hypothesis,0
2259,,Vários indivíduos se encontram em um campo de futebol para um torneio amador,A equipe vencedora do torneio amador não vai ganhar um troféu.,2,,,,464.0,neutral,hypothesis,0
2260,,Um homem está observando o trânsito em frente à sua residência,O homem não está usando uma camiseta azul,2,,,,466.0,neutral,hypothesis,0
2261,,Uma modelo de perfil veste uma camisa branca transparente e carrega uma mochila preta,A modelo não está posando para uma foto em uma passarela.,2,,,,470.0,neutral,hypothesis,0
2262,,Um gato branco está saltando entre os galhos de uma floresta sombria,O gato branco não está com fome.,2,,,,473.0,neutral,hypothesis,0
2263,,Uma mulher possui um chip localizado atrás de sua orelha,A mulher não tem medo de tecnologia.,2,,,,475.0,neutral,hypothesis,0
2264,,Uma gaivota está voando sobre as ondas do oceano,A gaivota não está procurando alimento enquanto voa,2,,,,476.0,neutral,hypothesis,0
2265,,Uma mulher no palco está tocando fervorosamente seu violão,A mulher no palco não é uma talentosa violonista.,2,,,,481.0,neutral,hypothesis,0
2266,,O deputado possui uma foto do dia de seu casamento em seu acervo pessoal,O deputado não tem uma foto de sua formatura em seu acervo pessoal,2,,,,482.0,neutral,hypothesis,0
2267,,A mulher está alimentando um pássaro à beira de um lago,A mulher não está usando um vestido azul.,2,,,,483.0,neutral,hypothesis,0
2268,,O perfume tem vidro de cor preta com tampa preta,O perfume não tem um aroma doce.,2,,,,484.0,neutral,hypothesis,0
2269,,A fragrância com embalagem transparente e tampa dourada está posicionada sobre uma textura e folhas douradas,A fragrância não é um presente de aniversário para alguém.,2,,,,486.0,neutral,hypothesis,2
2270,,Uma pequena garota está desenhando na praia com seu pai,A garota não está desenhando um castelo na areia.,2,,,,487.0,neutral,hypothesis,0
2271,,Um homem de pele branca está aplicando creme no seu rosto,O homem não está pensando em algo enquanto aplica o creme.,2,,,,489.0,neutral,hypothesis,0
2272,,Ciclistas e ônibus estão navegando através do trânsito frenético na metrópole,O trânsito na metrópole não é causado por obras na estrada.,2,,,,494.0,neutral,hypothesis,0
2273,,Um homem está temperando um bife,Um homem não está cozinhando frango,2,,,,495.0,neutral,hypothesis,0
2274,,As informações essenciais estão escritas no manual,O manual não é de fácil compreensão.,2,,,,497.0,neutral,hypothesis,0
2275,,Um sofá cinza adornado com almofadas está posicionado em uma sala,O sofá na sala não é confortável.,2,,,,498.0,neutral,hypothesis,0
2276,,Um homem está em um consultório médico tendo sua pressão arterial medida pelo médico,Um homem não está lendo um livro enquanto aguarda sua vez no consultório médico,2,,,,500.0,neutral,hypothesis,0
2277,,Uma praça central é conectada por cinco ruas e é cercada por vários prédios,A praça não está lotada de pessoas hoje.,2,,,,501.0,neutral,hypothesis,0
2278,,"A sala possui uma mesa decorada, uma planta, um puff e vários artigos decorativos",A sala não tem uma janela grande com vista para o mar.,2,,,,506.0,neutral,hypothesis,0
2279,,Uma mulher está escalando uma cerca baixa,Uma mulher não está em um parque com um caminho de pedras.,2,,,,508.0,neutral,hypothesis,0
2280,,"Utensílios de cozinha, incluindo tábuas, porta copos e taças, estão sobre a mesa",A mesa não é de madeira.,2,,,,513.0,neutral,hypothesis,2
2281,,"Vários idosos estão acomodados nos bancos do parque, contemplando o pôr do sol",Nenhum jovem está jogando bola no campo ao lado do parque,2,,,,514.0,neutral,hypothesis,0
2282,,Um personagem do filme fez muito sucesso,O personagem do filme não tem cabelos castanhos,2,,,,520.0,neutral,hypothesis,0
2283,,Os pés de uma modelo estão calçados com um sapato de verniz,A modelo não tem um desfile de moda hoje.,2,,,,524.0,neutral,hypothesis,2
2284,,Uma escultura de um veado sendo atacado por outros animais é cercada por muitas árvores,A escultura não é feita de mármore.,2,,,,529.0,neutral,hypothesis,0
2285,,Um homem negro está aplicando colírio nos olhos,Um homem negro não está usando um chapéu.,2,,,,536.0,neutral,hypothesis,0
2286,,Um prato branco redondo tem sorvete de canela servido sobre uma tarte de maçã envolta por caramelo,O sorvete de canela não é a sobremesa favorita de ninguém,2,,,,544.0,neutral,hypothesis,2
2287,,Os pais estão observando suas trigêmeas recém-nascidas,Os pais não estão discutindo quem vai trocar as fraldas das recém-nascidas,2,,,,545.0,neutral,hypothesis,0
2288,,Uma mulher está rasgando um casaco com uma tesoura,A mulher não está usando uma tesoura para cortar papel,2,,,,548.0,neutral,hypothesis,0
2289,,"Uma mulher negra, com uma expressão séria, está encostada em um objeto vermelho","Uma mulher negra, com uma expressão séria, não está encostada em um objeto azul",2,,,,549.0,neutral,hypothesis,0
2290,,Uma orquídea roxa está em um vaso claro,O vaso claro com a orquídea roxa não está na janela da cozinha,2,,,,551.0,neutral,hypothesis,0
2291,,"Alunas de balé, mães e professora prestam homenagem ao Outubro Rosa",As alunas de balé não estão vestindo sapatilhas pink.,2,,,,552.0,neutral,hypothesis,0
2292,,Não há nenhuma mulher batendo uma panela sobre o fogão no quintal,Existem pessoas no quintal não jogando bola,2,,,,560.0,neutral,hypothesis,1
2293,,A loja anuncia a possibilidade de encomendar brigadeiros,A loja não tem uma grande variedade de doces.,2,,,,563.0,neutral,hypothesis,0
2294,,Um polvo é visto no fundo do mar,O polvo não está caçando sua presa.,2,,,,567.0,neutral,hypothesis,0
2295,,O texto celebra o Dia das Mulheres,O texto não menciona o Dia dos Homens,2,,,,569.0,neutral,hypothesis,0
2296,,As dicas de arte estão sendo apresentadas em sequência,As dicas de arte não são úteis para iniciantes,2,,,,577.0,neutral,hypothesis,0
2297,,Uma mulher está correndo acompanhada de um personal trainer,A mulher não está correndo na esteira da academia,2,,,,579.0,neutral,hypothesis,0
2298,,Um estudo afirma que a preguiça pode ser benéfica para a saúde,A preguiça não é um comportamento comum em muitos animais.,2,,,,586.0,neutral,hypothesis,2
2299,,Um gato com pelagem branca e laço azul está deitado no sofá,O gato não está com fome.,2,,,,590.0,neutral,hypothesis,2
2300,,A garotinha está usando um vestido azul e está sorrindo,A garotinha não tem um gato como animal de estimação,2,,,,591.0,neutral,hypothesis,0
2301,,A mulher está calmamente lendo um livro debaixo de um pinheiro,O pinheiro não está cheio de pinhas.,2,,,,594.0,neutral,hypothesis,0
2302,,Uma parede branca é iluminada e decorada com três painéis de MDF preto formando uma árvore,A sala não tem um sofá vermelho,2,,,,597.0,neutral,hypothesis,0
2303,,Duas meninas estão fazendo a lição de casa,As meninas não têm lápis rosa,2,,,,599.0,neutral,hypothesis,0
2304,,O homem está apoiado em um muro e está vestindo uma camiseta branca e jeans azul,O homem não está ouvindo música.,2,,,,602.0,neutral,hypothesis,0
2305,,Duas mulheres com patins estão à beira de um lago congelado,Não existem peixes dentro do lago congelado,2,,,,603.0,neutral,hypothesis,0
2306,,O cachorro está correndo atrás do gato no jardim,Não há um jardim com diversas espécies de flores.,2,,,,611.0,neutral,hypothesis,0
2307,,Uma mulher está picando alho,A mulher não está usando uma faca afiada.,2,,,,612.0,neutral,hypothesis,0
2308,,Um capelo e um diploma são representados em um desenho,O desenho não é feito a lápis.,2,,,,613.0,neutral,hypothesis,0
2309,,O plenário da assembleia está em exibição,O plenário da assembleia não está localizado em um prédio histórico.,2,,,,619.0,neutral,hypothesis,0
2310,,Um lagarto está posicionado sobre um afloramento rochoso cercado por galhos secos,O lagarto não é verde e amarelo,2,,,,625.0,neutral,hypothesis,0
2311,,Dois homens estão segurando uma caixa branca cheia de alimentos,Dois homens não estão vestidos com uniformes de trabalhadores de supermercado,2,,,,627.0,neutral,hypothesis,0
2312,,O bebê veste um macacão com estampa de pequenas folhinhas,O bebê não tem um brinquedo de pelúcia.,2,,,,629.0,neutral,hypothesis,0
2313,,Uma garotinha está usando um vestido amarelo e está brincando no parquinho,A menina não gosta de sorvete de baunilha,2,,,,647.0,neutral,hypothesis,2
2314,,Um pequeno garoto oriental está sentado além do grupo e está se divertindo com um pião,Um pequeno garoto oriental não está comendo um picolé,2,,,,649.0,neutral,hypothesis,0
2315,,O robô está convidando para uma demonstração do dispositivo no próximo sábado,O robô não é uma máquina avançada com habilidades extraordinárias.,2,,,,653.0,neutral,hypothesis,2
2316,,Um menino vestindo uma blusa regata azul está observando uma foto,O menino com uma blusa regata azul não está pensando em seu dia.,2,,,,654.0,neutral,hypothesis,2
2317,,Um homem está preparando o café da manhã,Uma mulher não está indo para a academia,2,,,,656.0,neutral,hypothesis,1
2318,,Os indivíduos não estão de pé ao lado de uma loja de doces,As pessoas não estão de pé ao lado de uma loja de roupas,2,,,,657.0,neutral,hypothesis,1
2319,,Pacotes de bombons de chocolate com banana e chocolate com amendoim sem açúcar estão dispostos sobre uma mesa,Pacotes de balas de goma não estão dispostos sobre a mesa.,2,,,,658.0,neutral,hypothesis,0
2320,,Uma sirene da polícia é ouvida nos arredores,Nenhum gato preto está passeando pela rua,2,,,,670.0,neutral,hypothesis,0
2321,,Nenhum garoto de bermuda está surfando nas ondas,Não há garotos de bermuda brincando na areia da praia,2,,,,671.0,neutral,hypothesis,1
2322,,Um homem está fazendo o sinal de positivo com a mão,Não há um homem vestindo uma camiseta azul,2,,,,672.0,neutral,hypothesis,0
2323,,Um estudo revela que mais de 1 milhão de pessoas morrem anualmente devido a doenças transmitidas por insetos,Mosquitos não são o inseto mais perigoso para os humanos.,2,,,,683.0,neutral,hypothesis,2
2324,,Um empresário está em seu local de trabalho enquanto a taxa de abertura de empresas aumenta,O empresário não está bebendo café enquanto revisa alguns documentos em seu escritório,2,,,,686.0,neutral,hypothesis,2
2325,,O avião está pronto para decolar,O avião não tem dois motores a jato,2,,,,692.0,neutral,hypothesis,0
2326,,"Depois de um dia de pesca, o pescador visualiza a praia com coqueiros para onde volta",O pescador não pescou muitos peixes.,2,,,,697.0,neutral,hypothesis,0
2327,,Uma garrafa de vinho tinto está junto à ingredientes para uma macarronada,A garrafa de vinho tinto não está ao lado de um pão italiano,2,,,,698.0,neutral,hypothesis,0
2328,,Um casal está se alongando em um ambiente natural repleto de árvores e grama,As árvores ao redor do casal não são pinheiros.,2,,,,701.0,neutral,hypothesis,2
2329,,Oito aplicadores de produtos de sobrancelha estão dispostos numa mesa,Os aplicadores de produtos de sobrancelha não são de cor preta.,2,,,,702.0,neutral,hypothesis,2
2330,,Uma prova está sendo realizada em uma sala de aula,O professor da sala de aula não é alto,2,,,,708.0,neutral,hypothesis,2
2331,,A pessoa está usando um biquíni preto e rosa e óculos de sol na praia,A pessoa não está tomando sol na praia.,2,,,,712.0,neutral,hypothesis,0
2332,,Um carro está de cabeça para baixo em meio ao caos,O carro não é de cor vermelha,2,,,,713.0,neutral,hypothesis,2
2333,,Não há nenhuma criança brincando no parquinho,Não há um balanço vazio no parquinho,2,,,,714.0,neutral,hypothesis,1
2334,,Três adolescentes estão flutuando em uma bóia de flamingo inflável no lago,Não há pessoas se bronzeando na praia próxima ao lago.,2,,,,715.0,neutral,hypothesis,2
2335,,O pequeno garoto de vermelho está se divertindo no balanço,O garoto de vermelho não tem um sorvete.,2,,,,716.0,neutral,hypothesis,0
2336,,"Uma mulher idosa está de costas, olhando para uma janela",Uma mulher idosa não está pensando na vida enquanto olha para uma janela,2,,,,723.0,neutral,hypothesis,0
2337,,Vários educadores se reúnem para iniciar um projeto,Os educadores não estão discutindo os detalhes do projeto numa reunião.,2,,,,728.0,neutral,hypothesis,0
2338,,"Um bolo redondo é adornado com ganache, cercado por placas de chocolate e coberto com brigadeiros",O bolo redondo não tem um sabor de chocolate delicioso.,2,,,,731.0,neutral,hypothesis,0
2339,,"Objetos, incluindo livros e máquinas de escrever, estão dispostos em prateleiras",As prateleiras não são feitas de madeira maciça.,2,,,,735.0,neutral,hypothesis,2
